ID,Data,Departamento,Categoria,Tipo_Transacao,Valor,Fornecedor,Status,Descricao,Mes,Ano,Trimestre,Responsavel,Centro_Custo,Prioridade,Valor_Acumulado,Media_Mensal_Dept,Dia_Semana,Semana_Ano,Dias_Desde_Hoje,Faixa_Valor,Percentil_Valor,Dept_count,Dept_sum,Dept_mean,Dept_std,Dept_min,Dept_max,Ranking_Valor
TXN0334,2024-08-23,Planejamento,Capacitação,Receita,5134.2,Theta Sistemas,Aprovado,Transação 334 - Manutenção,8,2024,Q3,Funcionário 9,CC5923,Baixa,561148.9,18103.865,Friday,34,351,Alto,0.233,102,1404744.54,13772.01,11714.36,472.66,45425.11,768.0
TXN0335,2024-11-03,Comunicação,Consultoria,Transferência,17123.9,Beta Serviços SA,Pendente,Transação 335 - Limpeza,11,2024,Q4,Funcionário 14,CC7671,Baixa,532972.09,16525.94285714286,Sunday,44,279,Muito Alto,0.749,123,1947218.55,15831.05,12704.44,201.77,47767.92,252.0
TXN0336,2024-12-16,Recursos Humanos,Segurança,Despesa,13021.12,Beta Serviços SA,Rejeitado,Transação 336 - Segurança,12,2024,Q4,Funcionário 26,CC3222,Baixa,510205.62,24668.583,Monday,51,236,Alto,0.642,89,1279819.63,14380.0,11595.07,161.24,45740.14,359.0
TXN0337,2025-03-12,Compras e Licitações,Material de Escritório,Despesa,2688.69,Empresa Alpha Ltda,Em Análise,Transação 337 - Material de Escritório,3,2025,Q1,Funcionário 24,CC4262,Média,375430.32,16758.34307692308,Wednesday,11,150,Médio,0.119,76,955762.48,12575.82,12567.06,172.0,46186.52,882.0
TXN0338,2024-08-19,Financeiro,Material de Escritório,Despesa,27730.69,Zeta Equipamentos,Em Análise,Transação 338 - Consultoria,8,2024,Q3,Funcionário 29,CC3909,Média,383138.93,15888.53666666667,Monday,34,355,Muito Alto,0.825,104,1679350.5,16147.6,14099.56,178.83,49816.73,176.0
TXN0339,2025-03-30,Tecnologia da Informação,Capacitação,Transferência,5311.42,Beta Serviços SA,Rejeitado,Transação 339 - Material de Escritório,3,2025,Q1,Funcionário 25,CC1813,Alta,664498.53,12279.62375,Sunday,13,132,Alto,0.241,119,1688055.08,14185.34,13089.13,104.28,47957.4,760.0
TXN0340,2025-03-15,Compras e Licitações,Manutenção,Receita,12870.96,Eta Manutenção,Aprovado,Transação 340 - Material de Escritório,3,2025,Q1,Funcionário 31,CC3167,Baixa,388301.28,16758.34307692308,Saturday,11,147,Alto,0.632,76,955762.48,12575.82,12567.06,172.0,46186.52,369.0
TXN0341,2024-02-01,Compras e Licitações,Capacitação,Transferência,12032.89,Epsilon Consultoria,Rejeitado,Transação 341 - Alimentação,2,2024,Q1,Funcionário 25,CC6713,Média,400334.17,7065.434999999999,Thursday,5,555,Alto,0.593,76,955762.48,12575.82,12567.06,172.0,46186.52,408.0
TXN0342,2024-04-22,Saúde,Consultoria,Receita,7053.8,Kappa Serviços,Aprovado,Transação 342 - Material de Escritório,4,2024,Q2,Funcionário 33,CC7131,Baixa,424152.39,12497.17,Monday,17,474,Alto,0.329,89,1288783.81,14480.72,12901.72,163.99,49438.54,672.0
TXN0343,2025-05-31,Planejamento,Equipamentos,Receita,9174.85,Beta Serviços SA,Rejeitado,Transação 343 - Capacitação,5,2025,Q2,Funcionário 41,CC6327,Média,570323.75,7422.436666666667,Saturday,22,70,Alto,0.433,102,1404744.54,13772.01,11714.36,472.66,45425.11,568.0
TXN0344,2024-05-01,Planejamento,Manutenção,Despesa,10695.3,Iota Materiais,Pendente,Transação 344 - Material de Escritório,5,2024,Q2,Funcionário 39,CC7620,Baixa,581019.05,7422.436666666667,Wednesday,18,465,Alto,0.519,102,1404744.54,13772.01,11714.36,472.66,45425.11,482.0
TXN0345,2024-06-30,Recursos Humanos,Limpeza,Receita,2184.95,Epsilon Consultoria,Em Análise,Transação 345 - Alimentação,6,2024,Q2,Funcionário 25,CC1578,Baixa,512390.57,13560.84666666667,Sunday,26,405,Médio,0.099,89,1279819.63,14380.0,11595.07,161.24,45740.14,902.0
TXN0346,2025-08-02,Jurídico,Manutenção,Transferência,12258.62,Iota Materiais,Em Análise,Transação 346 - Combustível,8,2025,Q3,Funcionário 33,CC5918,Alta,466847.51,16217.377,Saturday,31,7,Alto,0.604,87,1277333.07,14681.99,13824.88,897.98,49781.72,397.0
TXN0347,2025-06-11,Financeiro,Limpeza,Despesa,2798.92,Epsilon Consultoria,Pendente,Transação 347 - Combustível,6,2025,Q2,Funcionário 42,CC2463,Alta,385937.85,14000.02,Wednesday,24,59,Médio,0.124,104,1679350.5,16147.6,14099.56,178.83,49816.73,877.0
TXN0348,2024-08-05,Planejamento,Alimentação,Receita,11188.73,Zeta Equipamentos,Rejeitado,Transação 348 - Consultoria,8,2024,Q3,Funcionário 19,CC8598,Alta,592207.78,18103.865,Monday,32,369,Alto,0.549,102,1404744.54,13772.01,11714.36,472.66,45425.11,452.0
TXN0349,2024-12-01,Educação,Consultoria,Transferência,13009.26,Beta Serviços SA,Em Análise,Transação 349 - Manutenção,12,2024,Q4,Funcionário 33,CC2963,Baixa,664429.11,7883.68625,Sunday,48,251,Alto,0.639,115,1603181.3,13940.71,12800.29,373.99,47535.6,362.0
TXN0350,2024-09-01,Recursos Humanos,Serviços,Despesa,4545.5,Delta Suprimentos,Rejeitado,Transação 350 - Alimentação,9,2024,Q3,Funcionário 37,CC8496,Alta,516936.07,19176.62777777778,Sunday,35,342,Médio,0.207,89,1279819.63,14380.0,11595.07,161.24,45740.14,794.0
TXN0351,2024-06-26,Financeiro,Limpeza,Receita,2787.32,Gamma Tecnologia,Rejeitado,Transação 351 - Material de Escritório,6,2024,Q2,Funcionário 1,CC8406,Média,388725.17,14000.02,Wednesday,26,409,Médio,0.123,104,1679350.5,16147.6,14099.56,178.83,49816.73,878.0
TXN0352,2024-03-09,Tecnologia da Informação,Limpeza,Despesa,8686.56,Gamma Tecnologia,Em Análise,Transação 352 - Alimentação,3,2024,Q1,Funcionário 26,CC8029,Média,673185.09,12279.62375,Saturday,10,518,Alto,0.413,119,1688055.08,14185.34,13089.13,104.28,47957.4,588.0
TXN0353,2024-09-03,Compras e Licitações,Combustível,Despesa,662.11,Zeta Equipamentos,Pendente,Transação 353 - Material de Escritório,9,2024,Q3,Funcionário 44,CC1067,Baixa,400996.28,8387.75857142857,Tuesday,36,340,Baixo,0.025,76,955762.48,12575.82,12567.06,172.0,46186.52,976.0
TXN0354,2024-04-18,Jurídico,Capacitação,Despesa,10433.52,Beta Serviços SA,Em Análise,Transação 354 - Segurança,4,2024,Q2,Funcionário 38,CC6015,Alta,477281.03,20759.54555555556,Thursday,16,478,Alto,0.508,87,1277333.07,14681.99,13824.88,897.98,49781.72,493.0
TXN0355,2023-10-13,Planejamento,Limpeza,Transferência,4543.21,Iota Materiais,Rejeitado,Transação 355 - Alimentação,10,2023,Q4,Funcionário 44,CC3192,Média,596750.99,8095.058,Friday,41,666,Médio,0.206,102,1404744.54,13772.01,11714.36,472.66,45425.11,795.0
TXN0356,2024-12-21,Tecnologia da Informação,Alimentação,Despesa,38755.2,Delta Suprimentos,Pendente,Transação 356 - Serviços,12,2024,Q4,Funcionário 14,CC1359,Baixa,711940.29,19023.11944444444,Saturday,51,231,Muito Alto,0.914,119,1688055.08,14185.34,13089.13,104.28,47957.4,87.0
TXN0357,2025-01-05,Recursos Humanos,Alimentação,Transferência,1935.11,Epsilon Consultoria,Aprovado,Transação 357 - Consultoria,1,2025,Q1,Funcionário 4,CC2771,Baixa,518871.18,8083.297272727273,Sunday,1,216,Médio,0.082,89,1279819.63,14380.0,11595.07,161.24,45740.14,919.0
TXN0358,2023-08-28,Comunicação,Limpeza,Receita,10377.27,Beta Serviços SA,Rejeitado,Transação 358 - Limpeza,8,2023,Q3,Funcionário 45,CC3508,Alta,543349.36,17989.393,Monday,35,712,Alto,0.501,123,1947218.55,15831.05,12704.44,201.77,47767.92,500.0
TXN0359,2025-07-19,Planejamento,Alimentação,Transferência,9491.64,Beta Serviços SA,Rejeitado,Transação 359 - Consultoria,7,2025,Q3,Funcionário 39,CC3247,Média,606242.63,21804.95222222222,Saturday,29,21,Alto,0.445,102,1404744.54,13772.01,11714.36,472.66,45425.11,556.0
TXN0360,2023-11-23,Financeiro,Capacitação,Despesa,10809.62,Beta Serviços SA,Em Análise,Transação 360 - Manutenção,11,2023,Q4,Funcionário 39,CC4272,Média,399534.79,14880.26454545455,Thursday,47,625,Alto,0.524,104,1679350.5,16147.6,14099.56,178.83,49816.73,477.0
TXN0361,2025-01-24,Comunicação,Capacitação,Despesa,5433.04,Empresa Alpha Ltda,Em Análise,Transação 361 - Manutenção,1,2025,Q1,Funcionário 45,CC8875,Média,548782.4,10933.28928571429,Friday,4,197,Alto,0.25,123,1947218.55,15831.05,12704.44,201.77,47767.92,751.0
TXN0362,2024-04-04,Financeiro,Equipamentos,Transferência,289.97,Theta Sistemas,Pendente,Transação 362 - Equipamentos,4,2024,Q2,Funcionário 50,CC9383,Alta,399824.76,10657.52916666667,Thursday,14,492,Baixo,0.012,104,1679350.5,16147.6,14099.56,178.83,49816.73,989.0
TXN0363,2023-11-19,Infraestrutura,Capacitação,Receita,33995.16,Theta Sistemas,Aprovado,Transação 363 - Equipamentos,11,2023,Q4,Funcionário 12,CC1646,Média,557089.2,15149.86642857143,Sunday,46,629,Muito Alto,0.869,96,1303588.45,13579.05,12247.72,114.92,47613.09,132.0
TXN0364,2024-08-10,Financeiro,Equipamentos,Despesa,4759.34,Empresa Alpha Ltda,Pendente,Transação 364 - Serviços,8,2024,Q3,Funcionário 22,CC6857,Média,404584.1,15888.53666666667,Saturday,32,364,Médio,0.216,104,1679350.5,16147.6,14099.56,178.83,49816.73,785.0
TXN0365,2025-05-05,Financeiro,Combustível,Receita,44531.4,Gamma Tecnologia,Aprovado,Transação 365 - Alimentação,5,2025,Q2,Funcionário 26,CC8479,Média,449115.5,17804.095,Monday,19,96,Muito Alto,0.96,104,1679350.5,16147.6,14099.56,178.83,49816.73,41.0
TXN0366,2024-09-05,Comunicação,Serviços,Despesa,12775.01,Gamma Tecnologia,Aprovado,Transação 366 - Serviços,9,2024,Q3,Funcionário 7,CC7816,Baixa,561557.41,16702.50416666667,Thursday,36,338,Alto,0.625,123,1947218.55,15831.05,12704.44,201.77,47767.92,376.0
TXN0367,2024-12-14,Tecnologia da Informação,Consultoria,Receita,10208.06,Zeta Equipamentos,Aprovado,Transação 367 - Serviços,12,2024,Q4,Funcionário 31,CC8997,Alta,722148.35,19023.11944444444,Saturday,50,238,Alto,0.485,119,1688055.08,14185.34,13089.13,104.28,47957.4,516.0
TXN0368,2024-10-02,Planejamento,Combustível,Despesa,7068.75,Iota Materiais,Pendente,Transação 368 - Combustível,10,2024,Q4,Funcionário 34,CC9570,Baixa,613311.38,8095.058,Wednesday,40,311,Alto,0.33,102,1404744.54,13772.01,11714.36,472.66,45425.11,671.0
TXN0369,2025-07-25,Compras e Licitações,Limpeza,Receita,1519.11,Eta Manutenção,Pendente,Transação 369 - Segurança,7,2025,Q3,Funcionário 40,CC1894,Alta,402515.39,14065.61571428571,Friday,30,15,Médio,0.063,76,955762.48,12575.82,12567.06,172.0,46186.52,938.0
TXN0370,2025-05-27,Infraestrutura,Limpeza,Despesa,7632.96,Beta Serviços SA,Em Análise,Transação 370 - Combustível,5,2025,Q2,Funcionário 16,CC6421,Média,564722.16,11567.41555555556,Tuesday,22,74,Alto,0.357,96,1303588.45,13579.05,12247.72,114.92,47613.09,644.0
TXN0371,2023-09-28,Comunicação,Alimentação,Despesa,3418.33,Beta Serviços SA,Em Análise,Transação 371 - Limpeza,9,2023,Q3,Funcionário 37,CC8341,Alta,564975.74,16702.50416666667,Thursday,39,681,Médio,0.154,123,1947218.55,15831.05,12704.44,201.77,47767.92,847.0
TXN0372,2024-12-30,Infraestrutura,Material de Escritório,Despesa,19222.77,Eta Manutenção,Em Análise,Transação 372 - Material de Escritório,12,2024,Q4,Funcionário 36,CC9996,Alta,583944.93,16029.65,Monday,1,222,Muito Alto,0.76,96,1303588.45,13579.05,12247.72,114.92,47613.09,241.0
TXN0373,2023-11-09,Planejamento,Segurança,Transferência,14451.25,Delta Suprimentos,Em Análise,Transação 373 - Combustível,11,2023,Q4,Funcionário 24,CC1889,Alta,627762.63,16228.28625,Thursday,45,639,Alto,0.711,102,1404744.54,13772.01,11714.36,472.66,45425.11,290.0
TXN0374,2024-11-15,Educação,Consultoria,Receita,30206.79,Zeta Equipamentos,Em Análise,Transação 374 - Equipamentos,11,2024,Q4,Funcionário 7,CC4633,Alta,694635.9,17515.365,Friday,46,267,Muito Alto,0.837,115,1603181.3,13940.71,12800.29,373.99,47535.6,164.0
TXN0375,2024-07-22,Planejamento,Segurança,Transferência,42344.77,Zeta Equipamentos,Aprovado,Transação 375 - Material de Escritório,7,2024,Q3,Funcionário 11,CC9067,Alta,670107.4,21804.95222222222,Monday,30,383,Muito Alto,0.946,102,1404744.54,13772.01,11714.36,472.66,45425.11,55.0
TXN0376,2024-09-30,Compras e Licitações,Manutenção,Despesa,3888.91,Eta Manutenção,Pendente,Transação 376 - Limpeza,9,2024,Q3,Funcionário 13,CC6536,Alta,406404.3,8387.75857142857,Monday,40,313,Médio,0.17,76,955762.48,12575.82,12567.06,172.0,46186.52,831.0
TXN0377,2024-10-05,Educação,Equipamentos,Receita,13906.74,Theta Sistemas,Pendente,Transação 377 - Limpeza,10,2024,Q4,Funcionário 1,CC9689,Baixa,708542.64,11773.2125,Saturday,40,308,Alto,0.678,115,1603181.3,13940.71,12800.29,373.99,47535.6,323.0
TXN0378,2023-09-26,Educação,Limpeza,Transferência,14036.09,Gamma Tecnologia,Pendente,Transação 378 - Serviços,9,2023,Q3,Funcionário 7,CC7347,Baixa,722578.73,9742.904285714287,Tuesday,39,683,Alto,0.685,115,1603181.3,13940.71,12800.29,373.99,47535.6,316.0
TXN0379,2025-04-13,Saúde,Alimentação,Receita,13252.17,Kappa Serviços,Pendente,Transação 379 - Capacitação,4,2025,Q2,Funcionário 26,CC6617,Média,437404.56,12497.17,Sunday,15,118,Alto,0.651,89,1288783.81,14480.72,12901.72,163.99,49438.54,350.0
TXN0380,2024-11-13,Educação,Segurança,Receita,2158.88,Iota Materiais,Rejeitado,Transação 380 - Segurança,11,2024,Q4,Funcionário 41,CC4560,Alta,724737.61,17515.365,Wednesday,46,269,Médio,0.097,115,1603181.3,13940.71,12800.29,373.99,47535.6,904.0
TXN0381,2024-03-09,Jurídico,Serviços,Transferência,10744.33,Gamma Tecnologia,Rejeitado,Transação 381 - Equipamentos,3,2024,Q1,Funcionário 49,CC6771,Baixa,488025.36,13877.08,Saturday,10,518,Alto,0.522,87,1277333.07,14681.99,13824.88,897.98,49781.72,479.0
TXN0382,2024-12-11,Comunicação,Segurança,Receita,8602.51,Eta Manutenção,Aprovado,Transação 382 - Segurança,12,2024,Q4,Funcionário 7,CC1414,Média,573578.25,16309.76,Wednesday,50,241,Alto,0.41,123,1947218.55,15831.05,12704.44,201.77,47767.92,591.0
TXN0383,2024-01-03,Compras e Licitações,Capacitação,Despesa,10086.79,Epsilon Consultoria,Rejeitado,Transação 383 - Serviços,1,2024,Q1,Funcionário 4,CC5835,Alta,416491.09,8238.02,Wednesday,1,584,Alto,0.478,76,955762.48,12575.82,12567.06,172.0,46186.52,523.0
TXN0384,2025-02-12,Infraestrutura,Equipamentos,Transferência,5444.37,Iota Materiais,Pendente,Transação 384 - Segurança,2,2025,Q1,Funcionário 25,CC4892,Baixa,589389.3,7479.457777777778,Wednesday,7,178,Alto,0.251,96,1303588.45,13579.05,12247.72,114.92,47613.09,750.0
TXN0385,2025-07-20,Recursos Humanos,Alimentação,Receita,36182.12,Eta Manutenção,Rejeitado,Transação 385 - Segurança,7,2025,Q3,Funcionário 4,CC1212,Baixa,555053.3,16407.82818181818,Sunday,29,20,Muito Alto,0.898,89,1279819.63,14380.0,11595.07,161.24,45740.14,103.0
TXN0386,2024-04-21,Infraestrutura,Manutenção,Transferência,9346.37,Zeta Equipamentos,Pendente,Transação 386 - Manutenção,4,2024,Q2,Funcionário 19,CC8353,Alta,598735.67,5255.57125,Sunday,16,475,Alto,0.439,96,1303588.45,13579.05,12247.72,114.92,47613.09,562.0
TXN0387,2025-07-07,Tecnologia da Informação,Segurança,Despesa,2885.95,Eta Manutenção,Aprovado,Transação 387 - Alimentação,7,2025,Q3,Funcionário 18,CC5329,Alta,725034.3,9384.965,Monday,28,33,Médio,0.127,119,1688055.08,14185.34,13089.13,104.28,47957.4,874.0
TXN0388,2024-01-19,Recursos Humanos,Combustível,Receita,12705.61,Gamma Tecnologia,Aprovado,Transação 388 - Serviços,1,2024,Q1,Funcionário 21,CC1833,Baixa,567758.91,8083.297272727273,Friday,3,568,Alto,0.624,89,1279819.63,14380.0,11595.07,161.24,45740.14,377.0
TXN0389,2025-04-29,Educação,Segurança,Receita,4587.21,Beta Serviços SA,Rejeitado,Transação 389 - Segurança,4,2025,Q2,Funcionário 15,CC4012,Baixa,729324.8200000001,8839.4,Tuesday,18,102,Médio,0.209,115,1603181.3,13940.71,12800.29,373.99,47535.6,792.0
TXN0390,2023-10-16,Saúde,Segurança,Receita,2474.62,Beta Serviços SA,Rejeitado,Transação 390 - Manutenção,10,2023,Q4,Funcionário 14,CC6437,Média,439879.18,22982.384,Monday,42,663,Médio,0.114,89,1288783.81,14480.72,12901.72,163.99,49438.54,887.0
TXN0391,2024-08-11,Educação,Segurança,Receita,14830.04,Iota Materiais,Aprovado,Transação 391 - Equipamentos,8,2024,Q3,Funcionário 43,CC6668,Média,744154.86,17965.6,Sunday,32,363,Alto,0.731,115,1603181.3,13940.71,12800.29,373.99,47535.6,270.0
TXN0392,2024-04-10,Educação,Manutenção,Despesa,9244.15,Zeta Equipamentos,Em Análise,Transação 392 - Equipamentos,4,2024,Q2,Funcionário 25,CC5203,Baixa,753399.01,8839.4,Wednesday,15,486,Alto,0.435,115,1603181.3,13940.71,12800.29,373.99,47535.6,566.0
TXN0393,2024-05-23,Jurídico,Segurança,Transferência,13678.91,Theta Sistemas,Em Análise,Transação 393 - Material de Escritório,5,2024,Q2,Funcionário 19,CC4154,Média,501704.27,16725.45,Thursday,21,443,Alto,0.672,87,1277333.07,14681.99,13824.88,897.98,49781.72,329.0
TXN0394,2025-01-15,Tecnologia da Informação,Segurança,Transferência,14228.36,Empresa Alpha Ltda,Aprovado,Transação 394 - Manutenção,1,2025,Q1,Funcionário 43,CC4492,Baixa,739262.66,14862.3475,Wednesday,3,206,Alto,0.702,119,1688055.08,14185.34,13089.13,104.28,47957.4,299.0
TXN0395,2024-10-15,Comunicação,Equipamentos,Transferência,3163.14,Gamma Tecnologia,Aprovado,Transação 395 - Limpeza,10,2024,Q4,Funcionário 46,CC6434,Alta,576741.39,10687.19375,Tuesday,42,298,Médio,0.141,123,1947218.55,15831.05,12704.44,201.77,47767.92,860.0
TXN0396,2023-11-05,Planejamento,Segurança,Despesa,908.59,Kappa Serviços,Pendente,Transação 396 - Capacitação,11,2023,Q4,Funcionário 27,CC7357,Média,671015.99,16228.28625,Sunday,44,643,Baixo,0.032,102,1404744.54,13772.01,11714.36,472.66,45425.11,969.0
TXN0397,2025-05-14,Recursos Humanos,Alimentação,Transferência,24486.13,Beta Serviços SA,Aprovado,Transação 397 - Consultoria,5,2025,Q2,Funcionário 5,CC1745,Baixa,592245.04,11092.6975,Wednesday,20,87,Muito Alto,0.802,89,1279819.63,14380.0,11595.07,161.24,45740.14,199.0
TXN0398,2023-10-21,Financeiro,Capacitação,Transferência,46762.15,Epsilon Consultoria,Aprovado,Transação 398 - Capacitação,10,2023,Q4,Funcionário 49,CC8170,Média,495877.65,20666.77125,Saturday,42,658,Muito Alto,0.98,104,1679350.5,16147.6,14099.56,178.83,49816.73,21.0
TXN0399,2024-09-15,Tecnologia da Informação,Segurança,Despesa,559.21,Gamma Tecnologia,Em Análise,Transação 399 - Segurança,9,2024,Q3,Funcionário 19,CC3360,Média,739821.87,20241.807,Sunday,37,328,Baixo,0.021,119,1688055.08,14185.34,13089.13,104.28,47957.4,980.0
TXN0400,2025-07-01,Recursos Humanos,Segurança,Transferência,9754.32,Gamma Tecnologia,Aprovado,Transação 400 - Material de Escritório,7,2025,Q3,Funcionário 1,CC7456,Baixa,601999.36,16407.82818181818,Tuesday,27,39,Alto,0.458,89,1279819.63,14380.0,11595.07,161.24,45740.14,543.0
TXN0401,2025-02-18,Jurídico,Manutenção,Receita,4639.9,Iota Materiais,Pendente,Transação 401 - Serviços,2,2025,Q1,Funcionário 12,CC4617,Baixa,506344.17,14416.92,Tuesday,8,172,Médio,0.213,87,1277333.07,14681.99,13824.88,897.98,49781.72,788.0
TXN0402,2024-04-22,Educação,Material de Escritório,Transferência,1807.88,Theta Sistemas,Aprovado,Transação 402 - Capacitação,4,2024,Q2,Funcionário 43,CC2103,Média,755206.89,8839.4,Monday,17,474,Médio,0.073,115,1603181.3,13940.71,12800.29,373.99,47535.6,928.0
TXN0403,2023-11-16,Infraestrutura,Combustível,Receita,10911.28,Gamma Tecnologia,Pendente,Transação 403 - Equipamentos,11,2023,Q4,Funcionário 19,CC2143,Alta,609646.95,15149.86642857143,Thursday,46,632,Alto,0.531,96,1303588.45,13579.05,12247.72,114.92,47613.09,470.0
TXN0404,2024-06-28,Educação,Capacitação,Transferência,25279.07,Kappa Serviços,Pendente,Transação 404 - Consultoria,6,2024,Q2,Funcionário 37,CC6971,Média,780485.96,16740.40444444444,Friday,26,407,Muito Alto,0.806,115,1603181.3,13940.71,12800.29,373.99,47535.6,195.0
TXN0405,2024-10-19,Compras e Licitações,Manutenção,Transferência,172.0,Eta Manutenção,Rejeitado,Transação 405 - Combustível,10,2024,Q4,Funcionário 9,CC6432,Média,416663.09,10030.68666666667,Saturday,42,294,Baixo,0.005,76,955762.48,12575.82,12567.06,172.0,46186.52,996.0
TXN0406,2024-11-23,Planejamento,Limpeza,Transferência,21143.37,Beta Serviços SA,Pendente,Transação 406 - Consultoria,11,2024,Q4,Funcionário 6,CC5597,Alta,692159.36,16228.28625,Saturday,47,259,Muito Alto,0.773,102,1404744.54,13772.01,11714.36,472.66,45425.11,228.0
TXN0407,2025-02-09,Financeiro,Equipamentos,Despesa,4022.2,Iota Materiais,Aprovado,Transação 407 - Consultoria,2,2025,Q1,Funcionário 38,CC7637,Baixa,499899.85,17168.36125,Sunday,6,181,Médio,0.181,104,1679350.5,16147.6,14099.56,178.83,49816.73,820.0
TXN0408,2024-03-12,Saúde,Segurança,Receita,8318.75,Gamma Tecnologia,Rejeitado,Transação 408 - Alimentação,3,2024,Q1,Funcionário 15,CC5767,Alta,448197.93,11218.43571428572,Tuesday,11,515,Alto,0.394,89,1288783.81,14480.72,12901.72,163.99,49438.54,607.0
TXN0409,2024-11-25,Comunicação,Combustível,Transferência,7705.14,Empresa Alpha Ltda,Pendente,Transação 409 - Consultoria,11,2024,Q4,Funcionário 44,CC3717,Baixa,584446.53,16525.94285714286,Monday,48,257,Alto,0.362,123,1947218.55,15831.05,12704.44,201.77,47767.92,639.0
TXN0410,2023-12-29,Educação,Consultoria,Transferência,12165.01,Gamma Tecnologia,Em Análise,Transação 410 - Combustível,12,2023,Q4,Funcionário 3,CC4585,Média,792650.97,7883.68625,Friday,52,589,Alto,0.599,115,1603181.3,13940.71,12800.29,373.99,47535.6,402.0
